family,seed,mechanism,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,surplus_naive_norm,welfare_naive_norm,surplus_strategic_norm,welfare_strategic_norm,generalization_gap,mono_violation_rate,comb_violation_rate,comb_mean_gain,comb_max_gain,served_naive,served_strategic,plans_verified,plans_failed
answer_cells,2,chawla_cip,0.49739520010481264,0.7448391722065801,0.744618782010259,0.6078198115478135,1.3526589837543936,0.6080402017441346,1.3526589837543936,-0.4974796138958024,0.009419930589985127,0.0045045045045045045,0.0045045045045045045,1.0,0.4225,0.4225,1,0
answer_cells,2,chawla_layering,0.2428480621451005,0.5163309357484356,0.5163309357484356,1.826994620832847,2.3433255565812825,1.8290942619012267,2.345425197649662,-1.1261480581217507,0.0004957858205255329,0.009009009009009009,0.009009009009009009,1.0,0.82,0.8225,2,0
answer_cells,2,chawla_xos,0.48326986775995545,0.736545538757199,0.736545538757199,0.5860200212656339,1.3225655600228328,0.5881196623340136,1.3246652010912126,-0.5240874465673242,0.009419930589985127,0.0045045045045045045,0.0045045045045045045,1.0,0.3575,0.36,1,0
answer_cells,3,uniform,0.41487875797875096,0.5393423853723762,0.5393423853723762,0.6120581926492852,1.1514005780216612,0.6120581926492852,1.1514005780216612,-0.30000000000000004,0.0,0.0,0.0,0.0,0.04875,0.04875,0,0
answer_cells,3,size_proportional,0.4997204267200969,0.6366393986738415,0.6366393986738415,1.269249174476975,1.9058885731508164,1.269249174476975,1.9058885731508164,-0.2739911451136967,0.0,0.0,0.0,0.0,0.99,0.99,0,0
answer_cells,3,compute_metered,0.18160103241639677,0.524341487874878,0.5233917160561712,1.3899270903720888,1.9142685782469668,1.3924019162651156,1.9157936323212867,-1.887326580129812,0.4090233019335647,0.36036036036036034,0.1371295256054191,0.9894593958476788,0.85875,0.91125,80,0
answer_cells,3,qirana_weighted_coverage,0.3401491717387302,0.3855839945344901,0.38543711471941755,1.0801971269410073,1.4657811214754974,1.0835189288925215,1.468956043611939,-0.13357322777977698,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.47125,0.47625,2,0
answer_cells,3,qirana_uniform_gain,0.34014917173873016,0.38558399453449,0.38543711471941755,1.0801971269410073,1.4657811214754972,1.0835189288925215,1.468956043611939,-0.13357322777977676,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.47125,0.47625,2,0
answer_cells,3,qirana_shannon,0.3405276925090989,0.4358076396601792,0.4358076396601792,0.9270956119059787,1.3629032515661579,0.9304570684358402,1.3662647080960193,-0.2798008774236018,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.415,0.4225,2,0
answer_cells,3,querymarket_viewcover,0.06872983601382156,0.02106020811891703,0.02106020811891703,1.9460516020078327,1.9671118101267495,1.9460516020078327,1.9671118101267495,0.6935798287852479,0.0009915716410510659,0.0,0.0,0.0,0.96125,0.96125,0,0
answer_cells,3,monopoly_per_asset,1.0,0.32115362469810615,0.31999682672932594,1.391211417256626,1.712365041954732,1.4243419533195167,1.7443387800488426,0.6788463753018938,0.21170054536440258,0.3333333333333333,0.20373466813981259,0.9461046513768827,0.41,0.6275,74,0
answer_cells,3,monotone_constrained,0.9348609439231583,0.28750649346567725,0.28750649346567725,1.374639713157193,1.6621462066228703,1.374639713157193,1.6621462066228703,0.6924606859078402,0.0,0.0,0.0,0.0,0.33,0.33,0,0
answer_cells,3,chawla_ubp,0.4586428611580487,0.5211850694977826,0.5211850694977826,0.39414407688511055,0.9153291463828932,0.39414407688511055,0.9153291463828932,-0.13636363636363646,0.0,0.0,0.0,0.0,0.03125,0.03125,0,0
answer_cells,3,chawla_uip,0.4962672086557853,0.4676818735534815,0.46768187355348145,0.38585898163142,0.8535408551849015,0.38922043816128166,0.8569023117147632,0.05760069294066694,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.33125,0.33875,2,0
answer_cells,3,chawla_lpip,0.4598520097830084,0.5547647579127785,0.5547647579127785,0.7194666710086074,1.2742314289213859,0.7194666710086074,1.2742314289213859,-0.2063984632241942,0.0,0.0,0.0,0.0,0.75375,0.75375,0,0
answer_cells,3,chawla_cip,0.5392942236652282,0.5654601016543872,0.5647290426936531,0.7086208556745388,1.274080957328926,0.7093519146352728,1.274080957328926,-0.04851874327769856,0.001487357461576599,0.0045045045045045045,0.0045045045045045045,1.0,0.49625,0.49625,1,0
answer_cells,3,chawla_layering,0.1908708649726171,0.06615933264608528,0.06440129944510979,0.7945904918281567,0.8607498244742419,0.7963485250291321,0.8607498244742419,0.653381710951136,0.001487357461576599,0.0045045045045045045,0.0045045045045045045,1.0,0.61,0.61,1,0
answer_cells,3,chawla_xos,0.5154203640385725,0.6089234005315523,0.6081923415708183,0.5944232621457937,1.203346662677346,0.5951543211065277,1.203346662677346,-0.18141121891331058,0.0009915716410510659,0.0045045045045045045,0.0045045045045045045,1.0,0.49,0.49,1,0
