family,seed,mechanism,revenue_train,revenue_naive,revenue_strategic,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,generalization_gap,leakage,served_naive,served_strategic,surplus_strategic,mono_violation_rate,mono_max_excess,sep_violation_rate,sep_mean_gain,sep_max_gain,plans_checked,plans_failed,multi_source_plans
rows_x_log_support,0,support_set,4364.497249307016,1210.8387951439834,1210.8387951439834,0.6055722950627185,0.16800341167421803,0.16800341167421803,0.72257084241805,0.0,0.92875,0.92875,3917.0828102404366,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
rows_x_log_support,0,compute_metered,4041.307349018566,941.8830239364115,941.8830239364115,0.5607298221547924,0.13068590307310868,0.13068590307310868,0.7669360574208373,0.0,0.075,0.075,668.6310442191182,0.14145383104125736,1.1046650987095383,0.07,0.00687821139272026,0.42859206472841976,14,0,12
rows_x_log_support,0,monopoly_per_asset,7207.2274192381765,1776.2365915717608,1808.97393839703,1.0,0.24645213592545603,0.2509944300589648,0.753547864074544,-0.01843073551159113,0.44625,0.4525,1574.2242496637762,0.09823182711198428,4.425865157473278,0.085,0.031035671145267826,0.7040682988217556,17,0,22
rows_x_log_support,0,monotone_constrained,5703.883675651887,1949.5532717854237,1990.949522172012,0.7914116405466227,0.27049975786548675,0.27624347149884454,0.658205990401336,-0.021233710812465802,0.44,0.4425,1343.6664987605623,0.0,0.0,0.01,0.004194591011169293,0.5380650840883788,2,0,23
rows_x_log_support,1,uniform,1763.267386934674,1653.3176884422116,1653.3176884422116,0.4246791471057586,0.39819799936475286,0.39819799936475286,0.06235565819861433,0.0,0.5075,0.5075,3802.5994719186347,0.0,0.0,0.0,0.0,0.0,0,0,11
rows_x_log_support,1,size_proportional,1838.1395348837211,1671.1627906976746,1671.1627906976746,0.4427119424540885,0.4024959537544383,0.4024959537544383,0.09084008097165996,0.0,0.99,0.99,4563.532346998161,0.0,0.0,0.0,1.818651049862161e-18,1.818651049862161e-16,0,0,22
rows_x_log_support,1,support_set,1751.0759071288066,1418.7990231978024,1418.7990231978024,0.42174285548925367,0.34171468465346766,0.34171468465346766,0.18975584243850974,0.0,0.87125,0.87125,4516.755525360853,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
rows_x_log_support,1,compute_metered,1738.7384865160188,1605.1583575811412,1606.518541073524,0.4187714143441689,0.38659892839751947,0.38692652565799884,0.07682588840748417,-0.0008473827432406121,0.45625,0.4575,3498.6904558959304,0.14145383104125736,1.1046650987095386,0.07,0.006878211392720261,0.42859206472841976,14,0,12
rows_x_log_support,1,monopoly_per_asset,4151.998983118341,1453.619233077771,2366.1737769781603,1.0,0.3501010571023879,0.5698878507915855,0.6498989428976121,-0.6277810055995359,0.38,0.425,1972.4287858027728,0.0962671905697446,4.779955136337308,0.085,0.024577995637573083,0.7407105799900612,17,0,21
rows_x_log_support,1,monotone_constrained,3981.839498383379,1603.730700469453,2230.6727765578016,0.9590174551037186,0.38625508026135835,0.537252727090618,0.5972387382463393,-0.3909272771948723,0.36375,0.395,1502.4948620433288,0.0,0.0,0.025,0.008861232918802399,0.5660564351007206,5,0,24
rows_x_log_support,2,uniform,4177.433093525179,451.61438848920864,451.61438848920864,0.5316593530698455,0.05747668681836168,0.05747668681836168,0.8918918918918919,0.0,0.01,0.01,692.7072248265412,0.0,0.0,0.0,0.0,0.0,0,0,11
rows_x_log_support,2,size_proportional,4764.301890580558,1193.9633483910545,1193.9633483910545,0.6063497856857379,0.15195498460013063,0.15195498460013063,0.7493938512268451,0.0,0.99125,0.99125,3814.957638547663,0.0,0.0,0.0,0.0,0.0,0,0,22
rows_x_log_support,2,support_set,5139.928694439375,1263.46788775273,1263.46788775273,0.6541555791153936,0.16080078478534984,0.16080078478534984,0.7541857167941628,0.0,0.90125,0.90125,3570.8083058142047,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
rows_x_log_support,2,compute_metered,4217.683087344392,821.3530385996199,821.3530385996199,0.5367819451487362,0.10453309852422504,0.10453309852422504,0.8052596599625569,0.0,0.07875,0.07875,1232.5077848437563,0.14145383104125736,1.1046650987095379,0.07,0.006878211392720261,0.42859206472841976,14,0,12
rows_x_log_support,2,monopoly_per_asset,7857.349013808055,1520.0792040852182,1263.2998277868614,1.0,0.193459549959397,0.16077939589635265,0.806540450040603,0.16892499786080967,0.3425,0.34875,1919.3921565211024,0.13163064833005894,9.727043057633148,0.09,0.032992402437134326,0.8967156730258333,18,0,21
