market,assets,pairs,falsified,zero_priced,family,seed,mechanism,revenue_norm,welfare_norm,served,mono_violation_rate,status
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,0.0,chawla_lpip,0.5766921404997797,1.3933652625139996,0.8575,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,uniform,0.7632011875213452,1.6053518097629385,0.2625,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,qirana_weighted_coverage,0.20030307513245613,2.1780337201922024,0.805,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,querymarket_viewcover,0.6304692770352271,2.1543820341625572,0.865,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,monopoly_per_asset,0.9005263056178369,1.5797231949925596,0.4775,0.25,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,chawla_ubp,0.7932526781119638,1.382558357760198,0.1975,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,1.0,chawla_lpip,0.7816910906379739,1.801372470811944,0.7725,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,uniform,0.8891583076903522,1.7958397968471644,0.2775,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,qirana_weighted_coverage,0.16682579851857937,2.4556197977299137,0.8825,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,querymarket_viewcover,0.6401895745282733,2.42290199999544,0.8825,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,monopoly_per_asset,0.9549311888727448,1.7711172662135584,0.49,0.25,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,chawla_ubp,0.9065621664741479,1.620275243456948,0.2275,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,support_rows,2.0,chawla_lpip,0.8975353790338818,2.2615932513210293,0.8925,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,uniform,0.5686236414769703,1.1750370530017826,0.3125,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,qirana_weighted_coverage,0.08842873428128727,1.5398670485135948,0.8975,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,querymarket_viewcover,0.41758792216482965,1.5257858581154442,0.87,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,monopoly_per_asset,0.701333694395864,1.2820809981455843,0.6275,0.25,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,chawla_ubp,0.5996725330463808,1.0992697229333224,0.275,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,0.0,chawla_lpip,0.5766921404997797,1.3933652625139996,0.8575,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,uniform,0.7632011875213452,1.6053518097629385,0.2625,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,qirana_weighted_coverage,0.20030307513245613,2.1780337201922024,0.805,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,querymarket_viewcover,0.6304692770352271,2.1543820341625572,0.865,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,monopoly_per_asset,0.9005263056178369,1.5797231949925596,0.4775,0.25,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,chawla_ubp,0.7932526781119638,1.382558357760198,0.1975,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,1.0,chawla_lpip,0.7816910906379739,1.801372470811944,0.7725,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,uniform,0.8891583076903522,1.7958397968471644,0.2775,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,qirana_weighted_coverage,0.16682579851857937,2.4556197977299137,0.8825,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,querymarket_viewcover,0.6401895745282733,2.42290199999544,0.8825,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,monopoly_per_asset,0.9549311888727448,1.7711172662135584,0.49,0.25,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,chawla_ubp,0.9065621664741479,1.620275243456948,0.2275,0.0,ok
"('t', ('1267', 'h2_w_1.csv'))",18,4.0,0.0,3.0,answer_cells,2.0,chawla_lpip,0.8975353790338818,2.2615932513210293,0.8925,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,uniform,0.679762695616811,1.8494536705079585,0.035,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,qirana_weighted_coverage,0.0,2.3255061396006287,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,querymarket_viewcover,0.5202302303955554,2.217985754495333,0.67,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,monopoly_per_asset,1.13193558495754,1.7727030000831452,0.53,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,chawla_ubp,0.8445098402538144,1.2978166645959959,0.0175,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,0.0,chawla_lpip,0.0,2.3255061396006287,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,uniform,1.1434142269288108,2.6175097798274236,0.1075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,qirana_weighted_coverage,0.0,3.268478398553429,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,querymarket_viewcover,0.7826960205565175,3.1254186469016605,0.43,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,monopoly_per_asset,1.27004169894105,2.8598621177758337,0.49,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,chawla_ubp,1.2001783869110623,2.173755256339907,0.075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,1.0,chawla_lpip,0.0,3.268478398553429,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,uniform,1.1068708083665855,2.4862840304491836,0.0675,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,qirana_weighted_coverage,0.0,3.692008407610359,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,querymarket_viewcover,0.864828530301485,3.564065685399957,0.6075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,monopoly_per_asset,1.5795977200893834,3.014585223393098,0.4925,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,chawla_ubp,1.1124187782499388,2.4862840304491836,0.0675,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,support_rows,2.0,chawla_lpip,0.0,3.692008407610359,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,uniform,0.679762695616811,1.8494536705079585,0.035,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,qirana_weighted_coverage,0.0,2.3255061396006287,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,querymarket_viewcover,0.5202302303955554,2.217985754495333,0.67,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,monopoly_per_asset,1.13193558495754,1.7727030000831452,0.53,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,chawla_ubp,0.8445098402538144,1.2978166645959959,0.0175,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,0.0,chawla_lpip,0.0,2.3255061396006287,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,uniform,1.1434142269288108,2.6175097798274236,0.1075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,qirana_weighted_coverage,0.0,3.268478398553429,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,querymarket_viewcover,0.7826960205565175,3.1254186469016605,0.43,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,monopoly_per_asset,1.27004169894105,2.8598621177758337,0.49,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,chawla_ubp,1.2001783869110623,2.173755256339907,0.075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,1.0,chawla_lpip,0.0,3.268478398553429,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,uniform,1.1068708083665855,2.4862840304491836,0.0675,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,qirana_weighted_coverage,0.0,3.692008407610359,1.0,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,querymarket_viewcover,0.864828530301485,3.564065685399957,0.6075,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,monopoly_per_asset,1.5795977200893834,3.014585223393098,0.4925,0.5,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,chawla_ubp,1.1124187782499388,2.4862840304491836,0.0675,0.0,ok
"('t', ('354', 'table_twitter_rv.6200000header'))",19,16.0,0.0,19.0,answer_cells,2.0,chawla_lpip,0.0,3.692008407610359,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,uniform,0.47948586849452796,0.9725631655061301,0.09,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,qirana_weighted_coverage,0.0,1.8093135643170999,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,querymarket_viewcover,0.6164449607456254,1.433464346842409,0.455,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,monopoly_per_asset,0.6744735670457986,1.138983752225377,0.4875,0.13953488372093023,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,chawla_ubp,0.4799188363276864,0.9725631655061302,0.09,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,0.0,chawla_lpip,0.0,1.8093135643170999,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,uniform,1.1858362981379709,4.916593013327296,0.4775,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,qirana_weighted_coverage,0.0,5.150652465092638,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,querymarket_viewcover,1.948872763754678,4.554796276987879,0.55,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,monopoly_per_asset,1.7610962226929114,2.9569701457355517,0.515,0.1511627906976744,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,chawla_ubp,1.2001050393898773,4.916593013327296,0.4775,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,1.0,chawla_lpip,0.0,5.150652465092638,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,uniform,1.4138912577588254,2.857725230334809,0.2275,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,qirana_weighted_coverage,0.0,4.132376076934717,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,querymarket_viewcover,1.5805359347250232,3.638509031811364,0.6225,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,monopoly_per_asset,1.2756156056138794,2.18974343203993,0.42,0.16279069767441862,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,chawla_ubp,1.3901810943183213,2.6048955465236143,0.19,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,support_rows,2.0,chawla_lpip,0.0,4.132376076934717,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,uniform,0.47948586849452796,0.9725631655061301,0.09,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,qirana_weighted_coverage,0.0,1.8093135643170999,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,querymarket_viewcover,0.6164449607456254,1.433464346842409,0.455,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,monopoly_per_asset,0.6744735670457986,1.138983752225377,0.4875,0.13953488372093023,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,chawla_ubp,0.4799188363276864,0.9725631655061302,0.09,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,0.0,chawla_lpip,0.0,1.8093135643170999,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,uniform,1.1858362981379709,4.916593013327296,0.4775,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,qirana_weighted_coverage,0.0,5.150652465092638,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,querymarket_viewcover,1.948872763754678,4.554796276987879,0.55,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,monopoly_per_asset,1.7610962226929114,2.9569701457355517,0.515,0.1511627906976744,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,chawla_ubp,1.2001050393898773,4.916593013327296,0.4775,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,1.0,chawla_lpip,0.0,5.150652465092638,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,uniform,1.4138912577588254,2.857725230334809,0.2275,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,qirana_weighted_coverage,0.0,4.132376076934717,1.0,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,querymarket_viewcover,1.5805359347250232,3.638509031811364,0.6225,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,monopoly_per_asset,1.2756156056138794,2.18974343203993,0.42,0.16279069767441862,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,chawla_ubp,1.3901810943183213,2.6048955465236143,0.19,0.0,ok
"('t', ('1123', 'table_filt3_t3d33b238'))",33,86.0,0.0,33.0,answer_cells,2.0,chawla_lpip,0.0,4.132376076934717,1.0,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,uniform,0.21609644745130593,0.5294937958259689,0.08,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,qirana_weighted_coverage,0.2888153437864382,0.8479400926287876,0.495,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,querymarket_viewcover,0.24485373465829738,0.8003354910603766,0.485,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,monopoly_per_asset,0.32608339074169135,0.5492380073718854,0.4875,0.3,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,chawla_ubp,0.21894495905654418,0.5294937958259689,0.08,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,0.0,chawla_lpip,0.3409872512390621,0.6829281513997685,0.5225,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,uniform,0.5533592492648912,1.1452113318793058,0.275,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,qirana_weighted_coverage,0.5654984838069997,1.1417443565747292,0.435,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,querymarket_viewcover,0.243590038969484,1.2042043021718636,0.4925,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,monopoly_per_asset,0.5639089019677017,1.0480858540326838,0.3875,0.3333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,chawla_ubp,0.5558129314081801,1.145211331879306,0.275,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,1.0,chawla_lpip,0.61279894377466,1.1340956522094991,0.3575,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,uniform,0.4061926660670029,1.2731553277611423,0.3125,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,qirana_weighted_coverage,0.4435920736445976,1.337462154991228,0.485,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,querymarket_viewcover,0.3426383468313651,1.427775618577314,0.6675,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,monopoly_per_asset,0.6219183959065719,1.085836439551443,0.54,0.43333333333333335,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,chawla_ubp,0.40636489450721625,1.2666022941581738,0.3075,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,support_rows,2.0,chawla_lpip,0.5724783963367649,1.2707927928407763,0.535,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,uniform,0.21609644745130593,0.5294937958259689,0.08,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,qirana_weighted_coverage,0.2888153437864382,0.8479400926287876,0.495,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,querymarket_viewcover,0.24485373465829738,0.8003354910603766,0.485,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,monopoly_per_asset,0.32608339074169135,0.5492380073718854,0.4875,0.3,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,chawla_ubp,0.21894495905654418,0.5294937958259689,0.08,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,0.0,chawla_lpip,0.3409872512390621,0.6829281513997685,0.5225,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,uniform,0.5533592492648912,1.1452113318793058,0.275,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,qirana_weighted_coverage,0.5654984838069997,1.1417443565747292,0.435,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,querymarket_viewcover,0.243590038969484,1.2042043021718636,0.4925,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,monopoly_per_asset,0.5639089019677017,1.0480858540326838,0.3875,0.3333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,chawla_ubp,0.5558129314081801,1.145211331879306,0.275,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,1.0,chawla_lpip,0.61279894377466,1.1340956522094991,0.3575,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,uniform,0.4061926660670029,1.2731553277611423,0.3125,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,qirana_weighted_coverage,0.4435920736445976,1.337462154991228,0.485,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,querymarket_viewcover,0.3426383468313651,1.427775618577314,0.6675,0.13333333333333333,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,monopoly_per_asset,0.6219183959065719,1.085836439551443,0.54,0.43333333333333335,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,chawla_ubp,0.40636489450721625,1.2666022941581738,0.3075,0.0,ok
"('t', ('1307', 'vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv'))",31,30.0,0.0,0.0,answer_cells,2.0,chawla_lpip,0.5724783963367649,1.2707927928407763,0.535,0.0,ok
"('t', ('372', 'table_36169029_t_ontime.csv'))",2,,,,,,,,,,,too_small
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,uniform,0.3362470488766005,0.6928005197827302,0.2075,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,qirana_weighted_coverage,0.2582371741585263,1.1518723880483577,0.7475,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,querymarket_viewcover,0.3233631306760707,1.162087158851685,0.79,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,monopoly_per_asset,0.5515380423920966,0.9420510067310367,0.4975,0.35,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,chawla_ubp,0.32101207264439574,0.6680050486941753,0.1925,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,0.0,chawla_lpip,0.26261011626235026,1.1925191234168242,0.7975,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,uniform,0.612626862453113,1.7227520781745798,0.465,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,qirana_weighted_coverage,0.3273999762102395,1.89875508294235,0.72,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,querymarket_viewcover,0.3911105500419314,1.9808051029383367,0.8675,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,monopoly_per_asset,0.8620394683517616,1.5249809145117528,0.5,0.35,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,chawla_ubp,0.6097789125216421,1.7161508009154438,0.46,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,1.0,chawla_lpip,0.3104762166514544,1.8470293675940515,0.67,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,uniform,0.6305507160656435,1.2182050588811186,0.2625,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,qirana_weighted_coverage,0.2583943476597121,1.9158261095499791,0.82,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,querymarket_viewcover,0.5801483931594512,1.6360649997646604,0.8025,0.0,ok
